0,Rome-Lib/graficon12nodi/grafo2359.12,12,16,1,47,60,107,304,3,0.008,0.0044,1,0.006
1,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,80,174,0,0.003,0.0013,1,0.004
2,Rome-Lib/graficon10nodi/grafo265.10,10,12,1,15,17,32,48,1,0.002,0.0003,1,0.001
3,north/g.17.12.graphml,17,17,0,92,1,93,730,0,0.0,0.0001,0,0.015
4,Rome-Lib/graficon15nodi/grafo1883.15,15,17,0,40,43,83,214,0,0.002,0.0015,1,0.005
5,Rome-Lib/graficon14nodi/grafo843.14,14,15,0,32,16,48,122,0,0.003,0.0006,1,0.002
6,north/g.13.83.graphml,13,13,0,6,3,9,8,0,0.001,0.0,0,0.001
7,Rome-Lib/graficon11nodi/grafo1131.11,11,13,0,22,18,40,84,0,0.001,0.0003,0,0.002
8,Rome-Lib/graficon13nodi/grafo2313.13,13,18,0,16,15,31,44,0,0.0,0.0002,0,0.002
9,Rome-Lib/graficon15nodi/grafo585.15,15,19,0,38,34,72,166,0,0.003,0.0009,1,0.003
10,Rome-Lib/graficon12nodi/grafo2651.12,12,12,1,11,12,23,30,2,0.002,0.0002,1,0.001
11,north/g.12.123.graphml,12,12,0,9,2,11,12,0,0.0,0.0,0,0.001
12,Rome-Lib/graficon16nodi/grafo2142.16,16,17,0,23,20,43,72,0,0.002,0.0005,0,0.002
13,north/g.16.62.graphml,16,16,0,91,0,91,728,0,0.0,0.0001,0,0.015
14,Rome-Lib/graficon10nodi/grafo869.10,10,12,0,6,3,9,8,0,0.001,0.0,0,0.0
15,Rome-Lib/graficon12nodi/grafo906.12,12,12,0,5,2,7,4,0,0.0,0.0,0,0.0
16,Rome-Lib/graficon13nodi/grafo559.13,13,19,0,18,16,34,54,0,0.003,0.0004,1,0.001
17,north/g.11.61.graphml,11,12,0,31,5,36,124,0,0.001,0.0005,0,0.003
18,north/g.15.49.graphml,15,16,0,16,11,27,36,0,0.002,0.0002,1,0.001
19,Rome-Lib/graficon12nodi/grafo2458.12,12,17,0,22,22,44,70,1,0.005,0.0008,1,0.002
20,Rome-Lib/graficon17nodi/grafo2615.17,17,17,0,9,6,15,18,0,0.0,0.0,0,0.001
21,Rome-Lib/graficon15nodi/grafo735.15,15,15,0,14,12,26,36,0,0.001,0.0002,0,0.001
22,Rome-Lib/graficon11nodi/grafo2946.11,11,13,0,8,7,15,18,0,0.001,0.0001,0,0.001
23,north/g.11.28.graphml,11,13,0,16,8,24,40,0,0.002,0.0002,1,0.001
24,north/g.11.55.graphml,11,13,0,14,4,18,30,0,0.0,0.0,0,0.001
25,Rome-Lib/graficon15nodi/grafo2783.15,15,19,0,28,25,53,102,1,0.005,0.0013,1,0.003
26,Rome-Lib/graficon15nodi/grafo391.15,15,24,0,64,68,132,368,2,0.009,0.0054,1,0.007
27,north/g.19.23.graphml,19,21,0,21,19,40,58,0,0.002,0.0003,1,0.002
28,Rome-Lib/graficon17nodi/grafo385.17,17,28,1,61,82,143,330,4,0.01,0.0049,1,0.008
29,north/g.16.80.graphml,16,27,0,42,55,97,188,1,0.007,0.0018,1,0.005
30,Rome-Lib/graficon15nodi/grafo1124.15,15,23,0,41,37,78,158,0,0.004,0.0009,1,0.004
31,Rome-Lib/graficon23nodi/grafo2499.23,23,27,0,56,63,119,290,1,0.009,0.0043,1,0.006
32,Rome-Lib/graficon17nodi/grafo459.17,17,27,0,73,81,154,416,0,0.005,0.0031,1,0.009
33,Rome-Lib/graficon19nodi/grafo1897.19,19,24,0,71,62,133,412,0,0.005,0.0024,1,0.008
34,north/g.18.24.graphml,18,23,2,43,51,94,196,4,0.007,0.0027,1,0.004
35,Rome-Lib/graficon15nodi/grafo518.15,15,21,0,28,23,51,90,0,0.003,0.0007,1,0.003
36,Rome-Lib/graficon25nodi/grafo1586.25,25,29,0,86,103,189,556,0,0.007,0.0046,1,0.012
37,north/g.18.8.graphml,18,28,0,73,80,153,416,0,0.005,0.003,1,0.008
38,Rome-Lib/graficon16nodi/grafo2933.16,16,20,0,42,44,86,222,0,0.004,0.0018,1,0.005
39,north/g.11.29.graphml,11,23,0,70,95,165,502,6,0.011,0.0087,1,0.01
40,Rome-Lib/graficon18nodi/grafo706.18,18,27,1,88,95,183,602,1,0.006,0.0045,1,0.013
41,north/g.25.49.graphml,25,26,0,82,86,168,522,0,0.006,0.0039,1,0.011
42,Rome-Lib/graficon12nodi/grafo2144.12,12,28,1,64,76,140,348,3,0.009,0.005,1,0.008
43,north/g.17.8.graphml,17,27,0,72,58,130,416,0,0.005,0.0034,1,0.009
44,north/g.19.20.graphml,19,22,0,34,25,59,132,0,0.002,0.0008,0,0.003
45,north/g.21.30.graphml,21,21,0,43,29,72,176,0,0.004,0.0009,1,0.004
46,Rome-Lib/graficon17nodi/grafo2401.17,17,28,1,151,290,441,1810,34,0.086,0.099,1,0.038
47,north/g.29.13.graphml,29,29,0,163,17,180,1676,0,0.0,0.0002,0,0.035
48,north/g.20.26.graphml,20,20,0,43,132,175,382,9,0.016,0.01,1,0.008
49,Rome-Lib/graficon11nodi/grafo1917.11,11,20,1,41,55,96,206,1,0.004,0.0014,1,0.005
50,Rome-Lib/graficon16nodi/grafo821.16,16,28,0,69,74,143,372,1,0.01,0.0057,1,0.008
51,north/g.26.20.graphml,26,29,0,103,71,174,656,0,0.006,0.0042,1,0.014
52,north/g.14.68.graphml,14,29,0,28,24,52,78,0,0.003,0.0004,1,0.002
53,north/g.27.16.graphml,27,27,0,63,133,196,470,22,0.04,0.0285,1,0.01
54,north/g.18.30.graphml,18,23,2,72,31,103,412,5,0.006,0.0036,1,0.009
55,north/g.25.40.graphml,25,37,0,104,183,287,746,16,0.115,0.093,1,0.016
56,north/g.27.7.graphml,27,34,0,71,19,90,272,0,0.003,0.0021,0,0.007
57,north/g.26.4.graphml,26,30,0,81,62,143,480,0,0.006,0.0047,1,0.012
58,Rome-Lib/graficon27nodi/grafo248.27,27,38,0,135,151,286,988,4,0.022,0.0207,1,0.021
59,Rome-Lib/graficon15nodi/grafo2591.15,15,31,0,91,99,190,542,2,0.012,0.0086,1,0.012
60,Rome-Lib/graficon22nodi/grafo2630.22,22,31,0,76,100,176,462,3,0.014,0.0084,1,0.01
61,Rome-Lib/graficon20nodi/grafo2246.20,20,39,0,129,170,299,896,8,0.027,0.0237,1,0.018
62,Rome-Lib/graficon28nodi/grafo1646.28,28,37,0,66,72,138,282,2,0.009,0.0038,1,0.007
63,Rome-Lib/graficon14nodi/grafo2785.14,14,31,0,34,33,67,102,0,0.003,0.0005,1,0.002
64,Rome-Lib/graficon28nodi/grafo1264.28,28,39,0,131,112,243,874,0,0.007,0.0052,1,0.019
65,north/g.26.9.graphml,26,38,0,81,82,163,368,0,0.005,0.0027,1,0.008
66,Rome-Lib/graficon28nodi/grafo2058.28,28,38,0,56,49,105,190,0,0.003,0.001,1,0.005
67,Rome-Lib/graficon16nodi/grafo1150.16,16,30,0,53,47,100,198,0,0.003,0.0012,1,0.004
68,Rome-Lib/graficon15nodi/grafo295.15,15,33,0,70,83,153,354,2,0.008,0.0052,1,0.008
69,north/g.22.37.graphml,22,30,0,88,44,132,452,0,0.005,0.0025,1,0.01
70,Rome-Lib/graficon26nodi/grafo1512.26,26,34,0,101,111,212,600,2,0.014,0.0096,1,0.013
71,Rome-Lib/graficon31nodi/grafo2107.31,31,38,0,62,65,127,240,1,0.008,0.0033,1,0.005
72,Rome-Lib/graficon26nodi/grafo398.26,26,30,0,74,65,139,416,1,0.01,0.0059,1,0.009
73,Rome-Lib/graficon20nodi/grafo2202.20,20,31,0,93,107,200,590,2,0.014,0.0094,1,0.012
74,Rome-Lib/graficon33nodi/grafo10842.33,33,39,0,102,127,229,610,2,0.014,0.0096,1,0.013
75,Rome-Lib/graficon24nodi/grafo2923.24,24,33,0,51,52,103,198,1,0.01,0.0032,1,0.004
76,Rome-Lib/graficon21nodi/grafo1927.21,21,43,0,100,104,204,488,0,0.006,0.0038,1,0.01
77,Rome-Lib/graficon27nodi/grafo1997.27,27,40,0,73,70,143,296,0,0.003,0.0018,1,0.006
78,Rome-Lib/graficon20nodi/grafo2213.20,20,49,0,177,181,358,1216,0,0.01,0.012,1,0.026
79,Rome-Lib/graficon31nodi/grafo11127.31,31,46,0,109,125,234,574,0,0.008,0.0052,1,0.012
80,Rome-Lib/graficon32nodi/grafo2047.32,32,46,0,86,77,163,372,0,0.005,0.0031,1,0.008
81,Rome-Lib/graficon34nodi/grafo10086.34,34,43,0,129,163,292,836,1,0.02,0.0164,1,0.018
82,Rome-Lib/graficon28nodi/grafo932.28,28,45,0,145,157,302,936,2,0.019,0.0182,1,0.02
83,Rome-Lib/graficon33nodi/grafo151.33,33,46,0,125,135,260,722,4,0.017,0.0131,1,0.015
84,north/g.31.3.graphml,31,41,0,119,91,210,730,2,0.021,0.0135,1,0.016
85,Rome-Lib/graficon31nodi/grafo11356.31,31,43,0,121,130,251,706,3,0.017,0.0134,1,0.015
86,Rome-Lib/graficon20nodi/grafo2701.20,20,48,0,94,107,201,416,1,0.011,0.0065,1,0.01
87,Rome-Lib/graficon19nodi/grafo563.19,19,40,1,154,197,351,1242,9,0.031,0.0321,1,0.026
88,Rome-Lib/graficon28nodi/grafo1399.28,28,41,0,149,138,287,1054,2,0.022,0.0206,1,0.023
89,Rome-Lib/graficon37nodi/grafo11342.37,37,49,1,133,153,286,784,5,0.018,0.0162,1,0.017
90,Rome-Lib/graficon32nodi/grafo1953.32,32,42,0,86,83,169,378,0,0.006,0.0032,1,0.008
91,north/g.27.14.graphml,27,47,0,150,233,383,1222,19,0.088,0.0703,1,0.026
92,north/g.39.23.graphml,39,46,1,186,167,353,1548,1,0.01,0.0091,1,0.033
93,north/g.27.9.graphml,27,42,0,125,73,198,656,0,0.011,0.0051,1,0.014
94,north/g.28.14.graphml,28,45,0,87,79,166,382,0,0.006,0.0023,1,0.008
95,Rome-Lib/graficon30nodi/grafo1252.30,30,43,0,104,98,202,518,0,0.004,0.0045,1,0.011
96,north/g.32.12.graphml,32,42,0,123,105,228,718,2,0.019,0.0095,1,0.015
97,north/g.38.16.graphml,38,52,1,165,155,320,1114,5,0.027,0.0235,1,0.024
98,Rome-Lib/graficon37nodi/grafo7233.37,37,51,0,195,299,494,1610,11,0.074,0.0705,1,0.035
99,Rome-Lib/graficon35nodi/grafo11330.35,35,50,0,205,239,444,1708,3,0.038,0.0433,1,0.037
100,Rome-Lib/graficon25nodi/grafo1743.25,25,53,1,169,189,358,1164,4,0.021,0.0201,1,0.026
101,Rome-Lib/graficon35nodi/grafo11464.35,35,56,1,286,417,703,3062,20,0.219,0.2582,1,0.067
102,Rome-Lib/graficon33nodi/grafo1890.33,33,52,1,138,158,296,820,4,0.018,0.0148,1,0.017
103,Rome-Lib/graficon38nodi/grafo7745.38,38,52,0,141,171,312,872,3,0.019,0.0173,1,0.018
104,Rome-Lib/graficon35nodi/grafo3872.35,35,59,0,246,264,510,2066,3,0.035,0.0367,1,0.046
105,Rome-Lib/graficon28nodi/grafo1291.28,28,57,0,250,290,540,2052,9,0.046,0.0489,1,0.045
106,Rome-Lib/graficon30nodi/grafo1345.30,30,50,0,304,407,711,3466,15,0.14,0.1698,1,0.079
107,Rome-Lib/graficon32nodi/grafo10048.32,32,52,0,145,175,320,900,3,0.021,0.0184,1,0.019
108,Rome-Lib/graficon37nodi/grafo5193.37,37,57,1,145,178,323,856,7,0.039,0.0324,1,0.018
109,north/g.35.26.graphml,35,53,1,174,179,353,1184,8,0.036,0.0334,1,0.025
110,Rome-Lib/graficon35nodi/grafo3866.35,35,58,0,194,242,436,1388,7,0.056,0.0478,1,0.03
111,Rome-Lib/graficon36nodi/grafo6220.36,36,52,0,191,227,418,1368,4,0.028,0.0261,1,0.029
112,Rome-Lib/graficon31nodi/grafo1946.31,31,59,0,155,174,329,908,3,0.029,0.0234,1,0.019
113,Rome-Lib/graficon34nodi/grafo3023.34,34,54,0,139,157,296,804,2,0.018,0.0161,1,0.017
114,north/g.34.2.graphml,34,52,0,180,202,382,1332,1,0.024,0.0209,1,0.028
115,north/g.47.15.graphml,47,55,0,90,75,165,320,0,0.005,0.0023,1,0.007
116,Rome-Lib/graficon40nodi/grafo4020.40,40,57,1,218,266,484,1716,6,0.046,0.0472,1,0.038
117,Rome-Lib/graficon28nodi/grafo141.28,28,66,0,198,200,398,1188,0,0.011,0.0089,1,0.026
118,north/g.38.4.graphml,38,62,0,169,163,332,952,3,0.025,0.0227,1,0.021
119,Rome-Lib/graficon38nodi/grafo6729.38,38,60,0,272,403,675,2526,25,0.244,0.3044,1,0.056
